taxon_resolution	contrast	hold	variable	asv_id	test	metric	p_fdr	taxonomy
agg_genus	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00337	cc_dv	p_fdr	0.0010691670968507976	Desulfuromonadia;Bradymonadales
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00337	cc_da	p_fdr	0.0015280429710278279	Desulfuromonadia;Bradymonadales
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00337	cc_dv	p_fdr	0.09084141921992056	Desulfuromonadia;Bradymonadales
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00346	cc_da	p_fdr	0.045477146088273704	Dehalococcoidia;SAR202 clade
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00360	cc_da	p_fdr	0.06136739250104327	Bacteroidia;Fabibacter
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00360	cc_da	p_fdr	6.570635928080614e-4	Bacteroidia;Fabibacter
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00360	cc_da	p_fdr	0.011164266966154964	Bacteroidia;Fabibacter
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00361	cc_da	p_fdr	0.01958207550252765	Proteobacteria;Gammaproteobacteria
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00361	cc_dv	p_fdr	0.008709298149794337	Proteobacteria;Gammaproteobacteria
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00361	cc_da	p_fdr	0.03777158618608794	Proteobacteria;Gammaproteobacteria
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00361	cc_da	p_fdr	0.002226590465701286	Proteobacteria;Gammaproteobacteria
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00361	cc_da	p_fdr	0.009355364881688854	Proteobacteria;Gammaproteobacteria
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00367	cc_da	p_fdr	0.04286830405719181	Clostridia;Lachnospiraceae
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00370	cc_dv	p_fdr	0.06686785417832529	Desulfuromonadia;PB19
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00389	cc_da	p_fdr	0.0034689681976705355	Alphaproteobacteria;Holosporaceae
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00389	cc_da	p_fdr	0.002042170433962402	Alphaproteobacteria;Holosporaceae
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00392	cc_dv	p_fdr	0.0027938564489211745	Oligoflexia;Oligoflexaceae
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00392	cc_dv	p_fdr	0.009621672187221725	Oligoflexia;Oligoflexaceae
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00399	cc_da	p_fdr	0.06208952668334417	Alphaproteobacteria;Celeribacter
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00421	cc_dv	p_fdr	0.0612144428585404	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00421	cc_da	p_fdr	0.013560279040692846	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00421	cc_da	p_fdr	0.016825048378327254	NA
agg_genus	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00429	cc_da	p_fdr	0.009808725248329781	Thermoplasmata;Marine Group III
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00429	cc_da	p_fdr	0.013202993423419416	Thermoplasmata;Marine Group III
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00429	cc_da	p_fdr	0.031366697857721663	Thermoplasmata;Marine Group III
asv	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_00430	cc_dv	p_fdr	0.052494171575630216	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00430	cc_dv	p_fdr	0.036490608695164926	NA
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00440	cc_da	p_fdr	0.05383478828988362	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00441	cc_da	p_fdr	0.03589924932185102	Verrucomicrobiae;Rubritalea
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00441	cc_dv	p_fdr	0.011644488169665509	Verrucomicrobiae;Rubritalea
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00441	cc_da	p_fdr	0.08378161840803669	Verrucomicrobiae;Rubritalea
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00469	cc_da	p_fdr	0.03479840753707071	Alphaproteobacteria;Hyphomonadaceae
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00469	cc_da	p_fdr	0.03031240987046351	Alphaproteobacteria;Hyphomonadaceae
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00471	cc_da	p_fdr	0.013560279040692846	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00495	cc_da	p_fdr	0.0011715854570623443	Bacteroidia;Crocinitomix
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00495	cc_da	p_fdr	5.324590658886073e-5	Bacteroidia;Crocinitomix
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00507	cc_da	p_fdr	0.09451208588312285	Dadabacteria;Dadabacteriales
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00512	cc_da	p_fdr	0.07351325842121637	NA
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00524	cc_da	p_fdr	6.833786314372909e-6	Bacteria;Margulisbacteria
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00524	cc_da	p_fdr	5.510679219727403e-9	Bacteria;Margulisbacteria
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00525	cc_da	p_fdr	0.03946214500204972	Bacteroidia;Flavicella
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00525	cc_da	p_fdr	0.030457995753982756	Bacteroidia;Flavicella
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00525	cc_da	p_fdr	0.05366402493827036	Bacteroidia;Flavicella
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00528	cc_da	p_fdr	0.017539894087986247	Bacteroidia;Lewinella
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00528	cc_da	p_fdr	0.05628252146532883	Bacteroidia;Lewinella
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00528	cc_da	p_fdr	0.05699116416791378	Bacteroidia;Lewinella
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00530	cc_da	p_fdr	0.04631056480659397	Bacteroidia;Roseimarinus
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00568	cc_da	p_fdr	0.09451208588312285	Bacteroidia;Bacteroidales
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00568	cc_da	p_fdr	0.004890659361852952	Bacteroidia;Bacteroidales
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00570	cc_da	p_fdr	0.04481730572231369	Alphaproteobacteria;Ponticaulis
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00588	cc_da	p_fdr	0.08594891918662736	Alphaproteobacteria;Candidatus Megaira
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00600	cc_da	p_fdr	0.021464825219354135	NA
asv	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00600	cc_da	p_fdr	0.03285350953717257	NA
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00604	cc_da	p_fdr	0.08932916461475698	Alphaproteobacteria;Rhodospirillales
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00609	cc_da	p_fdr	0.03822865550525059	Bacteroidia;Actibacter
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00614	cc_da	p_fdr	0.011353536372593395	Polyangia;Sandaracinaceae
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00614	cc_da	p_fdr	0.014694804817141603	Polyangia;Sandaracinaceae
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00624	cc_da	p_fdr	0.010818813821854104	Bacteria
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00624	cc_da	p_fdr	0.03449636736494224	Bacteria
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00650	cc_da	p_fdr	0.08643298234977823	Bacteroidota;Bacteroidia
asv	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00650	cc_da	p_fdr	0.05563537522709593	Bacteroidota;Bacteroidia
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00654	cc_da	p_fdr	0.09451208588312285	Bacilli;Acholeplasma
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00654	cc_da	p_fdr	0.03449636736494224	Bacilli;Acholeplasma
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00661	cc_da	p_fdr	6.48341962134807e-4	Kiritimatiellae;WCHB1-41
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00661	cc_da	p_fdr	5.5910830068890744e-5	Kiritimatiellae;WCHB1-41
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00709	cc_da	p_fdr	0.0025550659187435717	Bacilli;Candidatus Hepatoplasma
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00769	cc_da	p_fdr	0.0962446061973283	Clostridia;Cellulosilyticum
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00799	cc_dv	p_fdr	0.09277205439563722	Bdellovibrionia;Bdellovibrio
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00837	cc_da	p_fdr	0.011949197742452919	Alphaproteobacteria;Micavibrionaceae
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00837	cc_da	p_fdr	0.003145473968738627	Alphaproteobacteria;Micavibrionaceae
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00848	cc_da	p_fdr	0.0010190018917250905	Campylobacteria;Sulfurovum
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00851	cc_da	p_fdr	0.016071067290444184	Alphaproteobacteria;Sphingomonadaceae
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00882	cc_da	p_fdr	0.0011558622315769812	Gammaproteobacteria;Halieaceae
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00899	cc_da	p_fdr	0.011604128471399048	Alphaproteobacteria;MD3-55
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00899	cc_da	p_fdr	0.007995579346830517	Alphaproteobacteria;MD3-55
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00917	cc_da	p_fdr	1.2194088602402911e-5	Bacteroidia;Amoebophilaceae
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00917	cc_dv	p_fdr	0.035227074134086364	Bacteroidia;Amoebophilaceae
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00917	cc_da	p_fdr	0.002714605070183424	Bacteroidia;Amoebophilaceae
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_00993	cc_da	p_fdr	0.061838616075678504	Bacteroidia;Zeaxanthinibacter
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_00993	cc_da	p_fdr	0.02951971507745549	Bacteroidia;Zeaxanthinibacter
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_01015	cc_da	p_fdr	0.009760789746566172	Acidimicrobia;Microtrichaceae
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_01044	cc_da	p_fdr	0.09451208588312285	Gammaproteobacteria;HOC36
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_01119	cc_da	p_fdr	0.0962446061973283	Alphaproteobacteria;SM2D12
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_01134	cc_da	p_fdr	1.2250399752983323e-8	Nanoarchaeia;Woesearchaeales
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_01134	cc_dv	p_fdr	1.9082799446144472e-4	Nanoarchaeia;Woesearchaeales
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_01134	cc_da	p_fdr	4.700363647025044e-10	Nanoarchaeia;Woesearchaeales
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_01134	cc_dv	p_fdr	7.235437572127463e-4	Nanoarchaeia;Woesearchaeales
agg_genus	peak_photo (Yawzi - Tektite)	peak_photo	Yawzi - Tektite	ASV_01140	cc_dv	p_fdr	0.05998981368995056	Nanoarchaeia;SCGC AAA011-D5
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_01140	cc_da	p_fdr	3.170849383998445e-7	Nanoarchaeia;SCGC AAA011-D5
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_01140	cc_dv	p_fdr	0.006227547542766741	Nanoarchaeia;SCGC AAA011-D5
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_01180	cc_da	p_fdr	0.023711285561880895	Gammaproteobacteria;Francisellaceae
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_01202	cc_da	p_fdr	0.012376410987680367	Bacteroidia;Aureispira
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_01217	cc_da	p_fdr	0.06348824547031381	Gemmatimonadota;PAUC43f marine benthic group
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_01217	cc_da	p_fdr	0.04631056480659397	Gemmatimonadota;PAUC43f marine benthic group
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_01239	cc_da	p_fdr	0.053807569385414124	Gammaproteobacteria;Woeseia
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_01410	cc_da	p_fdr	0.08079534019057276	Deinococci;Truepera
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_01448	cc_da	p_fdr	0.04139945015058381	Bacteroidia;Vicingus
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_01583	cc_da	p_fdr	0.0038521993018625473	Nanoarchaeia;GW2011_GWC1_47_15
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_01583	cc_da	p_fdr	9.227668434991872e-5	Nanoarchaeia;GW2011_GWC1_47_15
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_01643	cc_da	p_fdr	0.058958081468557896	Clostridia;Fusibacter
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_01710	cc_da	p_fdr	0.052385305794688274	Verrucomicrobiae;Puniceicoccaceae
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_01710	cc_da	p_fdr	0.057424796873197	Verrucomicrobiae;Puniceicoccaceae
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_01729	cc_da	p_fdr	0.0013424460826394606	Campylobacteria;Sulfurimonas
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_01729	cc_da	p_fdr	0.015205239400200308	Campylobacteria;Sulfurimonas
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_02093	cc_da	p_fdr	0.04286830405719181	Omnitrophia;Candidatus Omnitrophus
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_02096	cc_da	p_fdr	0.018666242959810578	Planctomycetota;vadinHA49
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_02096	cc_da	p_fdr	0.05300720597652489	Planctomycetota;vadinHA49
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_02127	cc_da	p_fdr	0.0604070283094626	Bacteria;Latescibacterota
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_02127	cc_da	p_fdr	0.057424796873197	Bacteria;Latescibacterota
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_02190	cc_da	p_fdr	0.06136739250104327	Bacteroidia;Cytophagales
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_02219	cc_da	p_fdr	0.04989607978891247	Planctomycetes;Blastopirellula
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_02219	cc_da	p_fdr	0.08378161840803669	Planctomycetes;Blastopirellula
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_02305	cc_da	p_fdr	2.1172829376301794e-5	Patescibacteria;Gracilibacteria
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_02305	cc_da	p_fdr	0.02654201189352249	Patescibacteria;Gracilibacteria
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_02345	cc_da	p_fdr	0.0962446061973283	Gracilibacteria;Absconditabacteriales (SR1)
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_02345	cc_da	p_fdr	0.04631056480659397	Gracilibacteria;Absconditabacteriales (SR1)
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_02718	cc_da	p_fdr	0.011996854253906099	Nanoarchaeia;SCGC AAA286-E23
agg_genus	peak_photo (Tektite - LB_seagrass)	peak_photo	Tektite - LB_seagrass	ASV_02722	cc_da	p_fdr	0.01662245620606639	Gracilibacteria;Candidatus Peribacteria
agg_genus	peak_photo (Yawzi - LB_seagrass)	peak_photo	Yawzi - LB_seagrass	ASV_02748	cc_da	p_fdr	0.09326955510227	Bacteroidia;Bacteroidetes BD2-2
agg_genus	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00002	cc_da	p_fdr	0.015660186318201028	Alphaproteobacteria;SAR11 Clade Ia
asv	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00002	cc_da	p_fdr	0.04495338377641852	Alphaproteobacteria;SAR11 Clade Ia
asv	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00005	cc_da	p_fdr	0.013199902220677195	NA
asv	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00010	cc_da	p_fdr	0.044050490821879895	NA
agg_genus	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00012	cc_da	p_fdr	7.526359371551695e-4	Alphaproteobacteria;SAR11 Clade II
asv	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00012	cc_da	p_fdr	7.444890098165164e-4	Alphaproteobacteria;SAR11 Clade II
agg_genus	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00017	cc_da	p_fdr	0.06603982550791934	Alphaproteobacteria;AEGEAN-169 marine group
agg_genus	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00023	cc_da	p_fdr	0.014641198368727633	Alphaproteobacteria;SAR11 Clade Ib
asv	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00023	cc_da	p_fdr	0.017391084000663037	Alphaproteobacteria;SAR11 Clade Ib
agg_genus	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00031	cc_da	p_fdr	0.035610714713336364	Bacteria;Marinimicrobia (SAR406 clade)
asv	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00107	cc_dv	p_fdr	0.04659608903002806	NA
agg_genus	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00568	cc_da	p_fdr	0.07581328256922941	Bacteroidia;Bacteroidales
agg_genus	LB_seagrass (peak_photo - dawn)	LB_seagrass	peak_photo - dawn	ASV_00783	cc_da	p_fdr	0.02332101284718983	Bacteroidia;Muribaculaceae
agg_genus	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00018	cc_dv	p_fdr	0.02688740711230246	Verrucomicrobiae;Coraliomargarita
asv	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00018	cc_dv	p_fdr	0.01564630888167889	Verrucomicrobiae;Coraliomargarita
asv	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00043	cc_dv	p_fdr	0.05055003403047734	NA
agg_genus	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00053	cc_dv	p_fdr	0.09121310740000341	Phycisphaerae;Urania-1B-19 marine sediment group
asv	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00053	cc_dv	p_fdr	0.07321213986197576	Phycisphaerae;Urania-1B-19 marine sediment group
asv	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00070	cc_dv	p_fdr	0.0799575008516041	NA
asv	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00083	cc_dv	p_fdr	0.009260798883549842	NA
asv	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00087	cc_dv	p_fdr	0.05055003403047734	NA
asv	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00128	cc_dv	p_fdr	0.01564630888167889	NA
asv	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00146	cc_dv	p_fdr	0.06986834628485407	Gammaproteobacteria;MWH-UniP1 aquatic group
asv	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00180	cc_dv	p_fdr	0.07321213986197576	NA
agg_genus	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00337	cc_dv	p_fdr	0.016863452181817475	Desulfuromonadia;Bradymonadales
agg_genus	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00349	cc_da	p_fdr	0.030998388955806404	Fusobacteria;Propionigenium
agg_genus	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00392	cc_da	p_fdr	0.005231628154367044	Oligoflexia;Oligoflexaceae
agg_genus	Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00568	cc_da	p_fdr	9.86951839022641e-4	Bacteroidia;Bacteroidales
agg_genus	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00002	cc_da	p_fdr	0.03781801743115925	Alphaproteobacteria;SAR11 Clade Ia
agg_genus	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00003	cc_da	p_fdr	3.276950310829873e-4	Alphaproteobacteria;HIMB11
asv	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00003	cc_da	p_fdr	3.39725431038214e-4	Alphaproteobacteria;HIMB11
agg_genus	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00004	cc_da	p_fdr	0.07645206382956828	Bacteroidia;NS4 marine group
asv	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00004	cc_da	p_fdr	0.05204187263638837	Bacteroidia;NS4 marine group
asv	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00005	cc_da	p_fdr	0.06853150313927495	NA
agg_genus	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00006	cc_da	p_fdr	0.021631433292616457	Bacteroidia;Cryomorphaceae
asv	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00006	cc_da	p_fdr	0.05535100178039256	Bacteroidia;Cryomorphaceae
agg_genus	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00009	cc_da	p_fdr	0.0034531522121732947	Bacteroidia;Flavobacteriaceae
asv	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00009	cc_da	p_fdr	0.009965569286456904	Bacteroidia;Flavobacteriaceae
asv	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00010	cc_da	p_fdr	6.404550001612568e-4	NA
agg_genus	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00012	cc_da	p_fdr	0.021631433292616457	Alphaproteobacteria;SAR11 Clade II
agg_genus	Yawzi (peak_photo - dawn)	Yawzi	peak_photo - dawn	ASV_00014	cc_da	p_fdr	0.07003216241209621	Bacteroidia;NS5 marine group
