asv_id	label
ASV_10624	ASV_10624: Nanoarchaeia; Woesearchaeales
ASV_10625	ASV_10625: Bacteria; SAR324 clade(Marine group B)
ASV_10626	ASV_10626: Clostridia; Lachnospiraceae
ASV_10627	ASV_10627: Nanoarchaeia; SCGC AAA011-D5
ASV_10628	ASV_10628: Spirochaetia; Treponema
ASV_10629	ASV_10629: Bacteroidia; Carboxylicivirga
ASV_10631	ASV_10631: Bacteroidia; Aureivirga
ASV_10632	ASV_10632: Cyanobacteria; Cyanobiaceae
ASV_10633	ASV_10633: Gammaproteobacteria; SAR86 clade
ASV_10634	ASV_10634: Bacteroidia; Cytophagales
ASV_10635	ASV_10635: Bacteria; Marinimicrobia (SAR406 clade)
ASV_10636	ASV_10636: Planctomycetes; Pirellulaceae
ASV_10637	ASV_10637: Nanoarchaeia; GW2011_GWC1_47_15
ASV_10638	ASV_10638: Firmicutes; Bacilli
ASV_10639	ASV_10639: Bacteria; Proteobacteria
ASV_10640	ASV_10640: Bacteria; Cyanobacteria
ASV_10641	ASV_10641: Oligoflexia; Oligoflexaceae
ASV_10642	ASV_10642: Alphaproteobacteria; Micavibrionales
ASV_10643	ASV_10643: Proteobacteria; Alphaproteobacteria
ASV_10644	ASV_10644: Proteobacteria; Gammaproteobacteria
ASV_10646	ASV_10646: Cyanobacteria; Prochloron P1-Palau
ASV_10647	ASV_10647: Gammaproteobacteria; HOC36
ASV_10648	ASV_10648: Gammaproteobacteria; Pseudomonadales
ASV_10649	ASV_10649: Babeliae; Babeliales
ASV_10650	ASV_10650: Alphaproteobacteria; Rickettsiales
ASV_10651	ASV_10651: Bacteroidia; Amoebophilaceae
ASV_10652	ASV_10652: Alphaproteobacteria; Micavibrionaceae
ASV_10653	ASV_10653: Actinobacteriota; Acidimicrobia
ASV_10654	ASV_10654: Gammaproteobacteria; Pseudomonadales
ASV_10655	ASV_10655: Nanoarchaeia; Woesearchaeales
ASV_10656	ASV_10656: Proteobacteria; Gammaproteobacteria
ASV_10657	ASV_10657: Holophagae; Acanthopleuribacter
ASV_10658	ASV_10658: Desulfobulbia; Desulfotalea
ASV_10660	ASV_10660: Gammaproteobacteria; Thiotrichaceae
ASV_10661	ASV_10661: Bacteria
ASV_10662	ASV_10662: Proteobacteria; Gammaproteobacteria
ASV_10663	ASV_10663: Bacteria; Margulisbacteria
ASV_10664	ASV_10664: Vampirivibrionia; Caenarcaniphilales
ASV_10665	ASV_10665: Bacteria
ASV_10666	ASV_10666: Anaerolineae; Caldilineaceae
ASV_10667	ASV_10667: Nanoarchaeia; SCGC AAA286-E23
ASV_10669	ASV_10669: Proteobacteria; Alphaproteobacteria
ASV_10670	ASV_10670: Spirochaetia; Sediminispirochaeta
ASV_10671	ASV_10671: Bdellovibrionia; OM27 clade
ASV_10672	ASV_10672: Spirochaetia; Spirochaeta 2
ASV_10673	ASV_10673: Nanoarchaeia; SCGC AAA011-D5
ASV_10674	ASV_10674: Nanoarchaeia; Woesearchaeales
ASV_10675	ASV_10675: Bacilli; Candidatus Hepatoplasma
ASV_10676	ASV_10676: Verrucomicrobiae; Haloferula
ASV_10677	ASV_10677: Nanoarchaeia; Woesearchaeales
ASV_10678	ASV_10678: Proteobacteria; Alphaproteobacteria
ASV_10679	ASV_10679: Gammaproteobacteria; FS142-36B-02
ASV_10680	ASV_10680: Kiritimatiellae; WCHB1-41
ASV_10681	ASV_10681: Nanoarchaeia; Woesearchaeales
ASV_10682	ASV_10682: Gammaproteobacteria; EV818SWSAP88
ASV_10683	ASV_10683: Desulfobacteria; Desulfobacterales
ASV_10684	ASV_10684: Rhodothermia; Rhodothermaceae
ASV_10685	ASV_10685: Omnitrophia; Candidatus Omnitrophus
ASV_10686	ASV_10686: Bacteria; Margulisbacteria
ASV_10687	ASV_10687: Bacteria
ASV_10688	ASV_10688: Bacteroidia; Saprospiraceae
ASV_10689	ASV_10689: Bacteria
ASV_10690	ASV_10690: Gracilibacteria; Candidatus Peribacteria
ASV_10691	ASV_10691: Gammaproteobacteria; Thiotrichaceae
ASV_10692	ASV_10692: Bacteria; Proteobacteria
ASV_10693	ASV_10693: Proteobacteria; Gammaproteobacteria
ASV_10694	ASV_10694: Bacteroidia; Amoebophilaceae
ASV_10695	ASV_10695: Phycisphaerae; FS140-16B-02 marine group
ASV_10696	ASV_10696: Planctomycetota; OM190
ASV_10697	ASV_10697: Nanoarchaeia; Woesearchaeales
ASV_10698	ASV_10698: Bacteroidia; Cryomorphaceae
ASV_10699	ASV_10699: Bacteria; Margulisbacteria
ASV_10700	ASV_10700: Fibrobacteria; Fibrobacteraceae
ASV_10701	ASV_10701: Firmicutes; Bacilli
ASV_10702	ASV_10702: Bacteria
ASV_10703	ASV_10703: Proteobacteria; Alphaproteobacteria
ASV_10704	ASV_10704: Gammaproteobacteria; Legionella
ASV_10705	ASV_10705: Verrucomicrobiae; DEV007
ASV_10706	ASV_10706: Bacteroidia; Flavobacteriaceae
ASV_10707	ASV_10707: Bdellovibrionia; Bacteriovoracaceae
ASV_10708	ASV_10708: Alphaproteobacteria; SM2D12
ASV_10709	ASV_10709: Gammaproteobacteria; Enterobacterales
ASV_10710	ASV_10710: Bacteria; Margulisbacteria
ASV_10711	ASV_10711: Alphaproteobacteria; SAR116 clade
ASV_10712	ASV_10712: Gammaproteobacteria; Cellvibrionaceae
ASV_10713	ASV_10713: Bacteria
ASV_10714	ASV_10714: Bacteroidia; Carboxylicivirga
ASV_10715	ASV_10715: Planctomycetes; Pir4 lineage
ASV_10716	ASV_10716: Chloroflexi; KD4-96
ASV_10717	ASV_10717: Proteobacteria; Gammaproteobacteria
ASV_10718	ASV_10718: Bacteroidia; NS10 marine group
ASV_10719	ASV_10719: Bdellovibrionia; Bdellovibrio
ASV_10720	ASV_10720: Moduliflexia; Moduliflexaceae
ASV_10721	ASV_10721: Bacteroidia; Prevotellaceae UCG-004
ASV_10722	ASV_10722: Parcubacteria; Candidatus Campbellbacteria
ASV_10723	ASV_10723: Bacteria
ASV_10724	ASV_10724: Kiritimatiellae; WCHB1-41
ASV_10726	ASV_10726: Spirochaetia; Spirochaetaceae
ASV_10727	ASV_10727: Bacteria; Verrucomicrobiota
ASV_10728	ASV_10728: Gammaproteobacteria; CHAB-XI-27
ASV_10729	ASV_10729: Planctomycetes; Blastopirellula
ASV_10730	ASV_10730: Proteobacteria; Alphaproteobacteria
ASV_10732	ASV_10732: Bacteroidia; Rubidimonas
ASV_10733	ASV_10733: Bacteroidia; Flavobacteriaceae
ASV_10734	ASV_10734: Gracilibacteria; JGI 0000069-P22
ASV_10735	ASV_10735: Alphaproteobacteria; Geminicoccaceae
ASV_10736	ASV_10736: Gammaproteobacteria; Enterobacterales
ASV_10737	ASV_10737: Bacteria
ASV_10738	ASV_10738: Vampirivibrionia; Gastranaerophilales
ASV_10739	ASV_10739: Proteobacteria; Gammaproteobacteria
ASV_10740	ASV_10740: Alphaproteobacteria; Rhodobacteraceae
ASV_10741	ASV_10741: Polyangia; Eel-36e1D6
ASV_10742	ASV_10742: Bacteria; Latescibacterota
ASV_10743	ASV_10743: Proteobacteria; Gammaproteobacteria
ASV_10744	ASV_10744: Bacteroidota; Bacteroidia
ASV_10745	ASV_10745: Nanoarchaeia; Woesearchaeales
ASV_10747	ASV_10747: Anaerolineae; Anaerolineaceae
ASV_10748	ASV_10748: Planctomycetota; Pla3 lineage
ASV_10750	ASV_10750: Clostridia; Peptostreptococcales-Tissierellales
ASV_10751	ASV_10751: Proteobacteria; Gammaproteobacteria
ASV_10752	ASV_10752: Bacteria; SAR324 clade(Marine group B)
ASV_10753	ASV_10753: Nanoarchaeia; Woesearchaeales
ASV_10754	ASV_10754: Bacteria
ASV_10755	ASV_10755: Nanoarchaeia; Woesearchaeales
ASV_10756	ASV_10756: Verrucomicrobiae; Verruc-01
ASV_10757	ASV_10757: Bacteroidia; Marinilabiliaceae
ASV_10758	ASV_10758: Nanoarchaeia; Woesearchaeales
ASV_10759	ASV_10759: Proteobacteria; Gammaproteobacteria
ASV_10760	ASV_10760: Bacteroidia; Apibacter
ASV_10761	ASV_10761: Bacteroidia; Bacteroidetes VC2.1 Bac22
ASV_10762	ASV_10762: Nanoarchaeia; Woesearchaeales
ASV_10763	ASV_10763: Nanoarchaeia; Woesearchaeales
ASV_10764	ASV_10764: Gammaproteobacteria; Acinetobacter
ASV_10765	ASV_10765: Desulfovibrionia; Desulfovibrio
ASV_10766	ASV_10766: Desulfovibrionia; Desulfovibrionaceae
ASV_10767	ASV_10767: Bacteroidia; Cyclobacteriaceae
ASV_10769	ASV_10769: Proteobacteria; Gammaproteobacteria
ASV_10770	ASV_10770: Patescibacteria; Gracilibacteria
ASV_10771	ASV_10771: Bacteroidota; Bacteroidia
ASV_10772	ASV_10772: Gammaproteobacteria; HOC36
ASV_10773	ASV_10773: Nanoarchaeia; Woesearchaeales
ASV_10774	ASV_10774: Desulfovibrionia; Desulfovibrio
ASV_10776	ASV_10776: Alphaproteobacteria; Rickettsiaceae
ASV_10777	ASV_10777: Patescibacteria; Gracilibacteria
ASV_10778	ASV_10778: Proteobacteria; Gammaproteobacteria
ASV_10779	ASV_10779: Bacteroidia; Sphingobacteriales
ASV_10780	ASV_10780: Parcubacteria; Candidatus Nomurabacteria
ASV_10781	ASV_10781: Nanoarchaeia; Woesearchaeales
ASV_10782	ASV_10782: Hydrogenedentia; Hydrogenedensaceae
ASV_10783	ASV_10783: Cyanobacteria; Sericytochromatia
ASV_10784	ASV_10784: Kiritimatiellae; WCHB1-41
ASV_10785	ASV_10785: Bacteria; Latescibacterota
ASV_10786	ASV_10786: Bacteroidia; Sphingobacteriales
ASV_10787	ASV_10787: Polyangia; UASB-TL25
ASV_10788	ASV_10788: Phycisphaerae; SG8-4
ASV_10789	ASV_10789: Latescibacteria; Latescibacteraceae
ASV_10790	ASV_10790: Bacteria
ASV_10791	ASV_10791: Alphaproteobacteria; Micavibrionales
ASV_10792	ASV_10792: Verrucomicrobiae; Rubritaleaceae
ASV_10793	ASV_10793: Nanoarchaeia; SCGC AAA011-D5
ASV_10794	ASV_10794: Bacteria
ASV_10795	ASV_10795: Bacteria
ASV_10796	ASV_10796: Phycisphaerae; Urania-1B-19 marine sediment group
ASV_10797	ASV_10797: Bacteria
ASV_10798	ASV_10798: Spirochaetia; Spirochaeta
ASV_10799	ASV_10799: Bacteria; Bacteroidota
ASV_10800	ASV_10800: Parcubacteria; GWA2-38-13b
ASV_10801	ASV_10801: Cloacimonadia; MSBL8
ASV_10802	ASV_10802: Clostridia; Monoglobus
ASV_10804	ASV_10804: Nanoarchaeia; GW2011_GWC1_47_15
ASV_10805	ASV_10805: Phycisphaerae; CCM11a
ASV_10806	ASV_10806: Bacteroidia; Flavobacteriaceae
ASV_10807	ASV_10807: Proteobacteria; Alphaproteobacteria
ASV_10808	ASV_10808: Bacteroidia; Saprospiraceae
ASV_10809	ASV_10809: Coriobacteria; Eggerthellaceae
ASV_10810	ASV_10810: Desulfovibrionia; Desulfovibrio
ASV_10811	ASV_10811: Alphaproteobacteria; Micavibrionaceae
ASV_10812	ASV_10812: Gammaproteobacteria; Amphritea
ASV_10813	ASV_10813: Babeliae; Vermiphilaceae
ASV_10814	ASV_10814: Nanoarchaeia; GW2011_GWC1_47_15
ASV_10815	ASV_10815: Acidimicrobia; Sva0996 marine group
ASV_10817	ASV_10817: Bacteria
ASV_10818	ASV_10818: Gammaproteobacteria; Coxiella
ASV_10819	ASV_10819: Proteobacteria; Gammaproteobacteria
ASV_10820	ASV_10820: Proteobacteria; Gammaproteobacteria
ASV_10821	ASV_10821: Bacteroidota; Bacteroidia
ASV_10822	ASV_10822: Bacteria
ASV_10823	ASV_10823: Nanoarchaeia; Woesearchaeales
ASV_10824	ASV_10824: Proteobacteria; Gammaproteobacteria
ASV_10825	ASV_10825: Gammaproteobacteria; Unknown Family
ASV_10826	ASV_10826: Bacilli; Mycoplasma
ASV_10827	ASV_10827: Gammaproteobacteria; Coxiella
ASV_10829	ASV_10829: Kiritimatiellae; WCHB1-41
ASV_10830	ASV_10830: Gracilibacteria; Candidatus Peribacteria
ASV_10832	ASV_10832: Nanoarchaeia; Woesearchaeales
ASV_10834	ASV_10834: Vampirivibrionia; Vampirovibrionales
ASV_10835	ASV_10835: Bacteria; Latescibacterota
ASV_10836	ASV_10836: Desulfobacteria; Desulfobacterales
ASV_10837	ASV_10837: Bacteroidia; Bacteroidetes BD2-2
ASV_10838	ASV_10838: Bacteria
ASV_10839	ASV_10839: Verrucomicrobiae; Roseibacillus
ASV_10840	ASV_10840: Phycisphaerae; SG8-4
ASV_10841	ASV_10841: Gracilibacteria; Absconditabacteriales (SR1)
ASV_10842	ASV_10842: Acidimicrobia; Actinomarinales
ASV_10843	ASV_10843: Proteobacteria; Gammaproteobacteria
ASV_10844	ASV_10844: Proteobacteria; Alphaproteobacteria
ASV_10845	ASV_10845: Proteobacteria; Gammaproteobacteria
ASV_10846	ASV_10846: Cyanobacteria; Pleurocapsa PCC-7319
ASV_10847	ASV_10847: Bdellovibrionia; OM27 clade
ASV_10848	ASV_10848: Verrucomicrobiae; Methylacidiphilaceae
ASV_10849	ASV_10849: Proteobacteria; Gammaproteobacteria
ASV_10850	ASV_10850: Planctomycetes; SH-PL14
ASV_10851	ASV_10851: Planctomycetota; OM190
ASV_10852	ASV_10852: Proteobacteria; Gammaproteobacteria
ASV_10853	ASV_10853: Alphaproteobacteria; Rickettsiaceae
ASV_10854	ASV_10854: Proteobacteria; Alphaproteobacteria
ASV_10855	ASV_10855: Lentisphaeria; P.palmC41
ASV_10856	ASV_10856: Bacteria
ASV_10858	ASV_10858: Proteobacteria; Alphaproteobacteria
ASV_10859	ASV_10859: Bacteria
ASV_10861	ASV_10861: Bacteroidia; Amoebophilaceae
ASV_10862	ASV_10862: Alphaproteobacteria; Kiloniellaceae
ASV_10863	ASV_10863: Alphaproteobacteria; Micavibrionaceae
ASV_10864	ASV_10864: Nanoarchaeia; SCGC AAA011-D5
ASV_10865	ASV_10865: Bacteroidia; Amoebophilaceae
ASV_10866	ASV_10866: Bacteria
ASV_10867	ASV_10867: Nanoarchaeia; Woesearchaeales
ASV_10868	ASV_10868: Nanoarchaeia; Woesearchaeales
ASV_10869	ASV_10869: Proteobacteria; Alphaproteobacteria
ASV_10870	ASV_10870: Nanoarchaeia; Woesearchaeales
ASV_10871	ASV_10871: Alphaproteobacteria; Algimonas
ASV_10872	ASV_10872: Chlamydiae; cvE6
ASV_10873	ASV_10873: Proteobacteria; Alphaproteobacteria
ASV_10875	ASV_10875: Kapabacteria; Kapabacteriales
ASV_10876	ASV_10876: Proteobacteria; Alphaproteobacteria
ASV_10877	ASV_10877: Verrucomicrobiae; Pelagicoccus
ASV_10878	ASV_10878: Lentisphaeria; Lentisphaera
ASV_10879	ASV_10879: Bdellovibrionia; Peredibacter
ASV_10880	ASV_10880: Gammaproteobacteria; Enterobacterales
ASV_10881	ASV_10881: Phycisphaerae; SM1A02
ASV_10882	ASV_10882: Bacteria
ASV_10884	ASV_10884: Gammaproteobacteria; Coxiella
ASV_10885	ASV_10885: Proteobacteria; Gammaproteobacteria
ASV_10886	ASV_10886: Bacteria; NB1-j
ASV_10887	ASV_10887: Alphaproteobacteria; Rickettsiales
ASV_10888	ASV_10888: Alphaproteobacteria; Micavibrionaceae
ASV_10889	ASV_10889: Cyanobacteria; Symphothece PCC-7002
ASV_10890	ASV_10890: Bacteria
ASV_10891	ASV_10891: Bacteria
ASV_10892	ASV_10892: Nanoarchaeia; Woesearchaeales
ASV_10893	ASV_10893: Bacteroidia; Paludibacteraceae
ASV_10895	ASV_10895: Campylobacteria; Sulfurimonas
ASV_10896	ASV_10896: Alphaproteobacteria; AEGEAN-169 marine group
ASV_10897	ASV_10897: Gammaproteobacteria; Pseudoalteromonas
ASV_10898	ASV_10898: Gammaproteobacteria; Thiotrichaceae
ASV_10899	ASV_10899: Nanoarchaeia; Woesearchaeales
ASV_10900	ASV_10900: Nanoarchaeia; Woesearchaeales
ASV_10902	ASV_10902: Verrucomicrobiae; Rubritalea
ASV_10903	ASV_10903: Nanoarchaeia; Woesearchaeales
ASV_10904	ASV_10904: Proteobacteria; Gammaproteobacteria
ASV_10905	ASV_10905: Planctomycetes; Pirellulaceae
ASV_10906	ASV_10906: Nanoarchaeia; SCGC AAA011-D5
ASV_10907	ASV_10907: Bacteria
ASV_10909	ASV_10909: Alphaproteobacteria; Candidatus Bealeia
ASV_10910	ASV_10910: Vampirivibrionia; Gastranaerophilales
ASV_10913	ASV_10913: Bacteria; SAR324 clade(Marine group B)
ASV_10914	ASV_10914: Alphaproteobacteria; Kiloniellaceae
ASV_10915	ASV_10915: Babeliae; Babeliales
ASV_10916	ASV_10916: Bdellovibrionia; Peredibacter
ASV_10917	ASV_10917: Babeliae; Babeliales
ASV_10918	ASV_10918: Oligoflexia; Oligoflexaceae
ASV_10919	ASV_10919: Bacteria
ASV_10920	ASV_10920: Bacteroidota; Bacteroidia
ASV_10921	ASV_10921: Bacteroidia; Flavobacteriales
ASV_10922	ASV_10922: Bacteria
ASV_10923	ASV_10923: Patescibacteria; Candidatus Magasanikbacteria
ASV_10924	ASV_10924: Bacteria; Margulisbacteria
ASV_10925	ASV_10925: Alphaproteobacteria; Rickettsiaceae
ASV_10926	ASV_10926: Bacteria
ASV_10927	ASV_10927: Planctomycetota; OM190
ASV_10928	ASV_10928: Patescibacteria; Gracilibacteria
ASV_10929	ASV_10929: Gammaproteobacteria; Solimonadaceae
ASV_10930	ASV_10930: Planctomycetes; Blastopirellula
ASV_10931	ASV_10931: Bacteria
ASV_10932	ASV_10932: Nanoarchaeia; Woesearchaeales
ASV_10933	ASV_10933: Nanoarchaeia; Woesearchaeales
ASV_10934	ASV_10934: Halanaerobia; Halocella
ASV_10935	ASV_10935: Bdellovibrionia; OM27 clade
ASV_10936	ASV_10936: Bacteroidia; Candidatus Amoebophilus
ASV_10937	ASV_10937: Nanoarchaeia; Woesearchaeales
ASV_10938	ASV_10938: Bacteroidia; Muribaculaceae
ASV_10939	ASV_10939: Bacteria; Firmicutes
ASV_10940	ASV_10940: Blastocatellia; Blastocatella
ASV_10941	ASV_10941: Gracilibacteria; JGI 0000069-P22
ASV_10942	ASV_10942: Desulfuromonadia; Desulfuromonadaceae
ASV_10943	ASV_10943: Bacteroidia; Vicingus
ASV_10944	ASV_10944: Verrucomicrobiae; DEV007
ASV_10945	ASV_10945: Bacteroidia; Amoebophilaceae
ASV_10946	ASV_10946: Gammaproteobacteria; Legionella
ASV_10947	ASV_10947: Gammaproteobacteria; Thiotrichaceae
ASV_10949	ASV_10949: Vicinamibacteria; Subgroup 17
ASV_10950	ASV_10950: Bacteria; TA06
ASV_10951	ASV_10951: Nanoarchaeia; Woesearchaeales
ASV_10952	ASV_10952: Nanoarchaeia; Woesearchaeales
ASV_10954	ASV_10954: Bacteroidia; Chitinophagales
ASV_10955	ASV_10955: Cyanobacteria; Synechococcus CC9902
ASV_10956	ASV_10956: Desulfobacteria; Desulfobacteraceae
ASV_10957	ASV_10957: Latescibacteria; Latescibacteraceae
ASV_10958	ASV_10958: Firmicutes; Bacilli
ASV_10959	ASV_10959: Spirochaetia; GWE2-31-10
ASV_10961	ASV_10961: Gammaproteobacteria; Candidatus Berkiella
ASV_10962	ASV_10962: Patescibacteria; Gracilibacteria
ASV_10963	ASV_10963: Alphaproteobacteria; Micavibrionaceae
ASV_10964	ASV_10964: Planctomycetota; OM190
ASV_10965	ASV_10965: Thermoanaerobaculia; Subgroup 10
ASV_10966	ASV_10966: Nanoarchaeia; Woesearchaeales
ASV_10967	ASV_10967: Bacteroidia; Lentimicrobiaceae
ASV_10968	ASV_10968: Spirochaetia; Spirochaetaceae
ASV_10969	ASV_10969: Nanoarchaeia; Woesearchaeales
ASV_10970	ASV_10970: Nanoarchaeia; Woesearchaeales
ASV_10971	ASV_10971: Bacteria; SAR324 clade(Marine group B)
ASV_10972	ASV_10972: Babeliae; Vermiphilaceae
ASV_10973	ASV_10973: Bdellovibrionia; Peredibacter
ASV_10974	ASV_10974: Bacteria
ASV_10975	ASV_10975: Nanoarchaeia; Woesearchaeales
ASV_10976	ASV_10976: Bacteroidia; Reichenbachiella
ASV_10977	ASV_10977: Omnitrophia; Candidatus Omnitrophus
ASV_10978	ASV_10978: Spirochaetia; Spirochaeta 2
ASV_10980	ASV_10980: Elusimicrobiota; Rs-M47
ASV_10981	ASV_10981: Verrucomicrobiae; DEV007
ASV_10982	ASV_10982: Proteobacteria; Alphaproteobacteria
ASV_10983	ASV_10983: Sumerlaeia; Sumerlaea
ASV_10984	ASV_10984: Bacteroidia; Marinoscillum
ASV_10985	ASV_10985: Bdellovibrionia; OM27 clade
ASV_10986	ASV_10986: Polyangia; UASB-TL25
ASV_10987	ASV_10987: Nanoarchaeia; Woesearchaeales
ASV_10988	ASV_10988: Desulfuromonadia; Bradymonadales
ASV_10989	ASV_10989: Actinobacteria; Corynebacterium
ASV_10990	ASV_10990: Clostridia; Tissierella
ASV_10991	ASV_10991: Proteobacteria; Alphaproteobacteria
ASV_10992	ASV_10992: Planctomycetota; 028H05-P-BN-P5
ASV_10993	ASV_10993: Gracilibacteria; Candidatus Peribacteria
ASV_10994	ASV_10994: Kapabacteria; Kapabacteriales
ASV_10995	ASV_10995: Bacteria
ASV_10996	ASV_10996: Gracilibacteria; Candidatus Peribacteria
ASV_10997	ASV_10997: Bacteria
ASV_10998	ASV_10998: Alphaproteobacteria; Micavibrionaceae
ASV_10999	ASV_10999: Proteobacteria; Gammaproteobacteria
ASV_11000	ASV_11000: Gammaproteobacteria; Francisellaceae
ASV_11001	ASV_11001: Syntrophobacteria; Syntrophobacterales
ASV_11002	ASV_11002: Vampirivibrionia; Gastranaerophilales
ASV_11003	ASV_11003: Nanoarchaeia; Woesearchaeales
ASV_11004	ASV_11004: Dadabacteria; Dadabacteriales
ASV_11005	ASV_11005: Nanoarchaeia; Woesearchaeales
ASV_11006	ASV_11006: Nanoarchaeia; SCGC AAA011-D5
ASV_11007	ASV_11007: Gemmatimonadota; PAUC43f marine benthic group
ASV_11008	ASV_11008: Gammaproteobacteria; D90
ASV_11009	ASV_11009: Gracilibacteria; JGI 0000069-P22
ASV_11010	ASV_11010: Nanoarchaeia; Woesearchaeales
ASV_11011	ASV_11011: Bacteria
ASV_11012	ASV_11012: Gracilibacteria; Candidatus Peribacteria
ASV_11013	ASV_11013: Phycisphaerae; Urania-1B-19 marine sediment group
ASV_11014	ASV_11014: Gammaproteobacteria; Francisellaceae
ASV_11015	ASV_11015: Gammaproteobacteria; EC94
ASV_11016	ASV_11016: Aenigmarchaeia; Aenigmarchaeales
ASV_11017	ASV_11017: Nanoarchaeia; SCGC AAA011-D5
ASV_11018	ASV_11018: Proteobacteria; Gammaproteobacteria
ASV_11019	ASV_11019: Bacteroidia; NS10 marine group
ASV_11020	ASV_11020: Nanoarchaeia; Woesearchaeales
ASV_11021	ASV_11021: Chlamydiae; LD1-PA32
ASV_11022	ASV_11022: Dehalococcoidia; ER-E4-17
ASV_11023	ASV_11023: Planctomycetes; Rubinisphaeraceae
ASV_11024	ASV_11024: Bacteria
ASV_11025	ASV_11025: Bacteroidia; Maribacter
ASV_11026	ASV_11026: Desulfobacteria; Desulfobacteraceae
ASV_11027	ASV_11027: Bacteria; Desulfobacterota
ASV_11028	ASV_11028: Bacteroidia; Saprospiraceae
ASV_11029	ASV_11029: Alphaproteobacteria; Micropepsis
ASV_11030	ASV_11030: Crenarchaeota; Bathyarchaeia
ASV_11032	ASV_11032: Babeliae; UBA12409
ASV_11033	ASV_11033: Bacteria; Margulisbacteria
ASV_11034	ASV_11034: Bacteria; WOR-1
ASV_11035	ASV_11035: Fusobacteria; Hypnocyclicus
ASV_11036	ASV_11036: Gracilibacteria; Absconditabacteriales (SR1)
ASV_11037	ASV_11037: Phycisphaerae; 4572-13
ASV_11038	ASV_11038: Omnitrophia; Candidatus Omnitrophus
ASV_11039	ASV_11039: Bacteroidota; Bacteroidia
ASV_11040	ASV_11040: Phycisphaerae; Phycisphaeraceae
ASV_11041	ASV_11041: Nanoarchaeia; SCGC AAA286-E23
ASV_11042	ASV_11042: Bacteroidia; Lentimicrobiaceae
ASV_11043	ASV_11043: Bacteroidia; NS7 marine group
ASV_11044	ASV_11044: Nanoarchaeia; Woesearchaeales
ASV_11045	ASV_11045: Bacteroidia; Saprospiraceae
ASV_11046	ASV_11046: Nanoarchaeia; Woesearchaeales
ASV_11047	ASV_11047: Gracilibacteria; Candidatus Peribacteria
ASV_11048	ASV_11048: Gracilibacteria; JGI 0000069-P22
ASV_11049	ASV_11049: Nanoarchaeia; Woesearchaeales
ASV_11050	ASV_11050: Alphaproteobacteria; Hyphomicrobium
ASV_11051	ASV_11051: Planctomycetota; OM190
ASV_11052	ASV_11052: Proteobacteria; Alphaproteobacteria
ASV_11053	ASV_11053: Alphaproteobacteria; Holosporaceae
ASV_11054	ASV_11054: Proteobacteria; Gammaproteobacteria
ASV_11055	ASV_11055: Gracilibacteria; Absconditabacteriales (SR1)
ASV_11056	ASV_11056: Planctomycetes; Rhodopirellula
ASV_11057	ASV_11057: Bacteroidia; Saprospiraceae
ASV_11058	ASV_11058: Bdellovibrionia; Peredibacter
ASV_11059	ASV_11059: Bacteria
ASV_11060	ASV_11060: Gammaproteobacteria; Pseudomonadales
ASV_11062	ASV_11062: Bacteroidia; Saprospiraceae
ASV_11063	ASV_11063: Gracilibacteria; Absconditabacteriales (SR1)
ASV_11064	ASV_11064: Bacteria
ASV_11065	ASV_11065: Bacteroidia; Marinilabiliaceae
ASV_11066	ASV_11066: Gracilibacteria; Candidatus Peribacteria
ASV_11067	ASV_11067: Nanoarchaeia; Woesearchaeales
ASV_11068	ASV_11068: Nanoarchaeia; Woesearchaeales
ASV_11069	ASV_11069: Alphaproteobacteria; AB1
ASV_11070	ASV_11070: Bacteroidia; Rikenellaceae
ASV_11071	ASV_11071: Proteobacteria; Gammaproteobacteria
ASV_11073	ASV_11073: Nanoarchaeia; Woesearchaeales
ASV_11074	ASV_11074: Proteobacteria; Alphaproteobacteria
ASV_11075	ASV_11075: Campylobacteria; Campylobacterales
ASV_11077	ASV_11077: Bacteroidia; Amoebophilaceae
ASV_11078	ASV_11078: Gracilibacteria; Candidatus Peribacteria
ASV_11079	ASV_11079: Alphaproteobacteria; Rickettsiales
ASV_11081	ASV_11081: Clostridia; Clostridium sensu stricto 7
ASV_11082	ASV_11082: Bacteroidia; Chitinophagales
ASV_11083	ASV_11083: Gammaproteobacteria; Cellvibrionaceae
ASV_11084	ASV_11084: Gracilibacteria; Candidatus Peribacteria
ASV_11085	ASV_11085: Bacteroidia; Cytophagales
ASV_11086	ASV_11086: Proteobacteria; Gammaproteobacteria
ASV_11087	ASV_11087: Gammaproteobacteria; Perspicuibacter
ASV_11088	ASV_11088: Vampirivibrionia; Gastranaerophilales
ASV_11089	ASV_11089: Bacilli; Mycoplasma
ASV_11090	ASV_11090: Bacteria
ASV_11091	ASV_11091: Bacteroidia; Flavobacteriales
ASV_11092	ASV_11092: Gammaproteobacteria; Pseudomonadales
ASV_11093	ASV_11093: Nanoarchaeia; Woesearchaeales
ASV_11094	ASV_11094: Phycisphaerae; SM1A02
ASV_11095	ASV_11095: Nanoarchaeia; SCGC AAA286-E23
ASV_11096	ASV_11096: Bacteria
ASV_11097	ASV_11097: Bdellovibrionia; Bdellovibrio
