contrast	hold	variable	asv_id	p_val	p_fdr	test	q_cutoff	p_adj	taxon_resolution
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00374	0.4923587750439941	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00374	0.7003586422882697	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00375	0.21303909827199013	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00375	0.5784492766202785	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00376	0.8648187238038629	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00376	0.9390607553245267	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00377	0.9865776267080818	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00377	0.9655656509208571	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00381	0.44286207808340283	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00381	0.5795872024077042	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00382	0.3510956350822749	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00382	0.8421266713826452	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00386	0.6591709274684485	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00386	0.8482078953212915	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00387	0.9897927584696211	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00387	0.3946745568508886	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00390	0.8773555222940213	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00390	0.9255986287788335	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00391	0.8862151441884113	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00391	0.8837038796138902	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00392	0.03789634600154385	0.9964636307692928	cc_da	0.05380939500235883	0.03789634600154385	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00392	0.2891093895332763	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00394	0.36188859996993805	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00394	0.25320066971749366	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00395	0.3765719072596779	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00395	0.489180061951182	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00396	0.8009398710067256	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00396	0.8664277566112925	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00397	0.6014545524549777	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00397	0.8999078982689163	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00401	0.34943788869680265	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00401	0.6010108769053373	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00404	0.8109686565280686	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00404	0.9653689020981419	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00406	0.8746118259633204	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00406	0.8365264155836116	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00408	0.8349487394361397	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00408	0.9804466143209353	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00413	0.7308789708299935	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00413	0.7910934047312833	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00418	0.9456410356585635	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00418	0.7387408217544933	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00421	0.2790185675304945	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00421	0.1638326405664842	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00423	0.32440748646535567	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00423	0.41415067094120256	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00428	0.6334668972580304	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00428	0.6148654601591574	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00429	0.22865979055175384	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00429	0.23769813885705332	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00430	0.9256206645516306	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00430	0.6700984660548254	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00431	0.8228459691143557	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00431	0.5524316942183606	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00432	0.5622219895748474	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00432	0.9724699272843581	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00435	0.9284300144974514	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00435	0.0034400561477936453	0.18764412649879386	cc_dv	0.009724167095839472	0.0034400561477936453	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00436	0.6493758855159225	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00436	0.7154170187091279	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00437	0.7443686680051359	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00437	0.042133906860769794	0.7885059712515491	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00438	0.6269325134788573	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00438	0.7723710923854215	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00440	0.5735549609416918	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00440	0.8082819391306348	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00441	0.4150858692491002	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00441	0.9131355365726727	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00443	0.39124999262102356	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00443	0.775103702918051	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00448	0.1625766260270755	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00448	0.4901450940749366	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00451	0.36484023173317554	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00451	0.5056002658208751	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00452	0.27378747785640817	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00452	0.5973549224595579	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00453	0.5345805714499563	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00453	0.9002819577640314	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00454	0.5296748261943314	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00454	0.6666463975662354	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00457	0.6131894188990621	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00457	0.3165185859968785	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00460	0.29421678580778354	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00460	0.9503952742368273	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00461	0.9337521398674364	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00461	0.8073433104185407	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00462	0.4583276733745858	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00462	0.5261435526886954	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00463	0.5735849234815653	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00463	0.8453655834478306	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00464	0.3335079558207154	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00464	0.4225651429599726	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00465	0.6725678223882323	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00465	0.22666484869123457	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00469	0.8959425430209456	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00469	0.9061138051429032	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00470	0.9011685325224817	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00470	0.3922064135048623	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00471	0.9928934846195165	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00471	0.8326399469142254	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00472	0.6719059404950468	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00472	0.9884897167544361	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00475	0.5848368134720743	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00475	0.9401566622727747	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00482	0.6126530423879496	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00482	0.7345745480251561	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00485	0.7865199912317111	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00485	0.9824285389194458	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00487	0.9633297955405007	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00487	0.9197871633737189	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00488	0.44541668657213485	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00488	0.9740109647788825	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00491	0.8562471532381096	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00491	0.8459490318355664	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00492	0.4365217025012598	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00492	0.5875700174292715	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00493	0.5739466823965403	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00493	0.8561119738139785	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00499	0.6521820559925855	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00499	0.7435852567315328	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00500	0.7289858615140434	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00500	0.9416397557930141	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00501	0.08975311231678373	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00501	0.9622825965578896	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00503	0.5429222239994919	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00503	0.5237783630318571	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00507	0.6795916692645997	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00507	0.6108251892038262	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00510	0.48469936062317687	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00510	0.6690489400475782	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00511	0.39102951622614107	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00511	0.6940998145552983	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00512	0.8638446163163633	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00512	0.8415019895606966	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00514	0.9310633796038461	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00514	0.3524201076652672	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00518	0.5614286395323538	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00518	0.9710596051360701	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00520	0.2514214832119728	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00520	0.8933390786480786	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00524	0.5008242695182425	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00524	0.5402784901415211	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00530	0.6628567254212179	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00530	0.6323329227642367	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00531	0.934137640299892	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00531	0.6284800385922695	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00532	0.8985496269082592	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00532	0.8578324559837994	0.998391557550662	cc_dv	0.009724167095839472	NA	asv
Tektite (peak_photo - dawn)	Tektite	peak_photo - dawn	ASV_00542	0.6567657312556993	0.9964636307692928	cc_da	0.05380939500235883	NA	asv
